Length,Width,Price_Eur,N. views last 7d,Year Built,clusters,cluster,F1
-0.945183804,-0.910027803,-0.170721012,1.2035040667714276,0.187274003,0,Light pink,667
-0.986869454,-1.116312931,-0.176487051,1.1970552700692467,-0.483945298,0,Light pink,668
-0.253202014,-0.208658367,-0.148821713,1.1970552700692467,-0.789044981,1,Pink,669
-0.586687214,-0.703742675,-0.169953402,1.1970552700692467,-0.789044981,1,Pink,670
-0.603361474,-0.827513752,-0.146703825,1.1970552700692467,0.9195132406798204,0,Light pink,671
9.224447378,3.884038575413369,-0.156886103,1.1970552700692467,-3.412902249,2,Purple,672
-0.228190624,-0.291172419,-0.146432264,1.190606473367066,-1.948423774,1,Pink,673
-0.369921834,-0.08488729,-0.156512752,1.190606473367066,0.06523413,0,Light pink,674
-1.001876288,-1.000793259,-0.172513099,1.190606473367066,-0.239865552,0,Light pink,675
-1.537120035,2.5968193756798743,-0.173946768,1.1841576766648851,-1.033124727,1,Pink,676
0.5454950410565664,0.7072476017121159,-0.106483666,1.1841576766648851,0.3703338123667771,2,Purple,677
-0.620035734,-0.505708952,-0.172566862,1.1841576766648851,-0.728025044,1,Pink,678
-0.403270354,-0.703742675,-0.169953402,1.1841576766648851,-0.850064917,1,Pink,679
-0.758432092,-1.075055906,-0.142325399,1.1777088799627042,0.30931387588755005,0,Light pink,680
0.2970485668562743,0.7402532222181029,-0.127017992,1.1777088799627042,-0.422925362,2,Purple,681
-0.903498154,-0.868770777,-0.175557406,1.1777088799627042,-1.460264282,1,Pink,682
0.18032874676217742,0.4514540427907158,-0.118057559,1.1777088799627042,0.12625406644986897,0,Light pink,683
-0.920172414,-1.281341034,-0.172566862,1.1777088799627042,-0.117825679,0,Light pink,684
0.096957447,-0.744999701,-0.151323168,1.1777088799627042,-1.033124727,1,Pink,685
-0.986869454,-0.893524993,-0.174309487,1.1777088799627042,-0.667005108,1,Pink,686
1.250816239625181,1.243588934934405,-0.007545548,1.1777088799627042,0.12625406644986897,2,Purple,687
-0.545001564,-0.720245485,-0.146058913,1.1712600832605233,-0.056805743,0,Light pink,688
0.9640189673939714,0.9135327298745348,-0.11835624,1.1648112865583427,-1.704344028,1,Pink,689
3.5318550094641044,2.2667631706200035,0.8474291324410523,1.1648112865583427,0.004214193,2,Purple,690
-0.633375142,-0.794508131,-0.17219351,1.1648112865583427,-0.056805743,0,Light pink,691
-0.870149634,-0.868770777,-0.172763991,1.1648112865583427,-0.483945298,0,Light pink,692
0.003581591,0.1874090787428196,-0.105811633,1.1648112865583427,0.30931387588755005,0,Light pink,693
-0.153156454,-0.332429444,-0.155019346,1.1648112865583427,-0.850064917,1,Pink,694
0.23868865680922585,-0.208658367,-0.1506138,1.1648112865583427,-0.361905425,1,Pink,695
-0.891826172,-1.025547475,-0.177793781,1.1583624898561617,0.3703338123667771,0,Light pink,696
-0.251534588,-0.076635885,-0.140085291,1.1583624898561617,0.06523413,0,Light pink,697
-0.319899054,-0.332429444,-0.168273321,1.1583624898561617,-1.826383901,1,Pink,698
-0.920172414,-0.835765157,-0.159574233,1.1519136931539808,0.9195132406798204,0,Light pink,699
0.13030596672185002,0.12139783773084581,-0.143072102,1.1519136931539808,-0.178845616,0,Light pink,700
-0.653384254,-0.934782018,-0.148104879,1.1519136931539808,0.9195132406798204,0,Light pink,701
-0.17149814,-0.05188167,-0.156326076,1.1519136931539808,0.004214193,0,Light pink,702
-0.436618874,-0.060133075,-0.153525941,1.1519136931539808,0.004214193,0,Light pink,703
-0.703407034,-0.877022183,-0.16323681,1.1454648964518002,0.6754334947629123,0,Light pink,704
-0.186504974,-0.456200521,-0.142142457,1.1454648964518002,0.9195132406798204,0,Light pink,705
-0.416609762,-0.216909772,-0.166219888,1.1454648964518002,-0.544965235,1,Pink,706
-0.645047124,-0.877022183,-0.136460796,1.1454648964518002,0.8584933042005933,0,Light pink,707
-0.920172414,-0.926530613,-0.173588351,1.1454648964518002,-0.789044981,1,Pink,708
-0.336573314,-0.291172419,-0.148642505,1.1454648964518002,-1.1551646,1,Pink,709
-0.40493778,-0.464451926,-0.127316673,1.1454648964518002,0.8584933042005933,0,Light pink,710
-0.70507446,-0.827513752,-0.145879107,1.1390160997496193,0.9195132406798204,0,Light pink,711
-0.870149634,-1.116312931,-0.17480697,1.1390160997496193,-1.582304155,1,Pink,712
-0.373256686,-0.505708952,-0.040938096,1.1390160997496193,0.8584933042005933,0,Light pink,713
0.001914165,0.2369175095018002,-0.119550964,1.1390160997496193,0.12625406644986897,0,Light pink,714
-0.703407034,-0.992541854,-0.171222797,1.1390160997496193,-0.850064917,1,Pink,715
0.016920999,-0.08488729,-0.15247757,1.1390160997496193,-0.239865552,0,Light pink,716
-0.753429814,-0.827513752,-0.16551052,1.1325673030474384,0.004214193,0,Light pink,717
-0.153156454,-0.456200521,-0.150649642,1.1325673030474384,-0.056805743,0,Light pink,718
-0.970195194,-1.182324172,-0.152405887,1.1325673030474384,-1.216184536,1,Pink,719
-0.736755554,-0.794508131,-0.165667328,1.1261185063452575,0.12625406644986897,0,Light pink,720
-0.119807933,-0.043630265,-0.132725788,1.1261185063452575,0.8584933042005933,0,Light pink,721
0.4054312569436501,-0.208658367,-0.157259455,1.1261185063452575,-0.667005108,1,Pink,722
-0.810122298,-0.794508131,-0.139897122,1.1261185063452575,0.7364534312421392,0,Light pink,723
0.001914165,-0.167401342,-0.019119441,1.1261185063452575,0.8584933042005933,0,Light pink,724
7.133495172367669,5.319783067423805,5.402316075189737,1.1261185063452575,-0.422925362,2,Purple,725
-0.489976506,-0.786256726,-0.112329094,1.1261185063452575,0.9805331771590474,0,Light pink,726
-0.978532324,-1.363855085,-0.174097602,1.1261185063452575,-0.239865552,0,Light pink,727
-0.936846674,-0.951284829,-0.172309249,1.1196697096430768,0.9195132406798204,0,Light pink,728
-0.486641654,-0.794508131,-0.110362413,1.1196697096430768,0.9195132406798204,0,Light pink,729
-0.945183804,-1.108061526,-0.165129702,1.1196697096430768,0.9195132406798204,0,Light pink,730
-0.42994917,-0.423194901,-0.153712616,1.1196697096430768,-0.300885489,0,Light pink,731
-0.286550534,-0.249915393,-0.168086645,1.1196697096430768,-2.131483583,1,Pink,732
-1.203634834,-1.198826983,-0.176860403,1.1196697096430768,-0.850064917,1,Pink,733
0.7806021072461045,1.185829099048928,-0.155019346,1.1132209129408959,-0.789044981,2,Purple,734
0.15364993074066952,0.3606885863992519,-0.016031676,1.1132209129408959,0.9195132406798204,0,Light pink,735
1.6426613499410783,1.4003656323378437,0.10035300355251806,1.106772116238715,-0.056805743,2,Purple,736
-0.086459413,-0.827513752,-0.149867097,1.106772116238715,-2.863722821,1,Pink,737
-0.419944614,-0.794508131,-0.164353131,1.1003233195365343,0.12625406644986897,0,Light pink,738
-0.293220238,-0.076635885,-0.125972608,1.1003233195365343,0.30931387588755005,0,Light pink,739
-0.576682658,-0.811010942,-0.169617386,1.1003233195365343,-1.094144663,1,Pink,740
-1.085247588,-1.198826983,-0.171581214,1.1003233195365343,0.06523413,0,Light pink,741
-1.437074475,-1.776425341,-0.17618837,1.1003233195365343,0.6144135582836853,0,Light pink,742
0.47212829699741987,1.0620580221514764,3.719994717482723,1.0938745228343534,-2.00944371,1,Pink,743
-0.653384254,-0.579971598,-0.167459415,1.0938745228343534,-0.789044981,1,Pink,744
-1.070240754,-1.165821362,-0.165667328,1.0938745228343534,-0.789044981,1,Pink,745
-1.053566494,-1.198826983,-0.174699445,1.0938745228343534,-1.338224409,1,Pink,746
-0.286550534,-0.324178039,-0.157817988,1.0938745228343534,-0.422925362,1,Pink,747
-0.536664434,-1.03379888,-0.161552996,1.0938745228343534,0.24829393940832303,0,Light pink,748
-0.353247574,-0.505708952,-0.09029515,1.0874257261321725,0.9805331771590474,0,Light pink,749
-0.653384254,-0.786256726,-0.171437847,1.0874257261321725,-2.00944371,1,Pink,750
-0.990204306,-1.215329793,-0.174448553,1.0874257261321725,-0.97210479,1,Pink,751
2.8115269768833917,1.0290524016454892,-0.093789719,1.0874257261321725,-0.422925362,2,Purple,752
-0.98853688,-1.042050285,-0.167164437,1.0809769294299916,0.9195132406798204,0,Light pink,753
-0.319899054,-0.513960357,-0.157065312,1.0809769294299916,-1.094144663,1,Pink,754
0.046934667,-0.043630265,-0.157259455,1.0809769294299916,-1.765363964,1,Pink,755
0.20534013678234084,0.1874090787428196,-0.029468741,1.074528132727811,0.7364534312421392,0,Light pink,756
1.0673993794773147,0.9960467811395022,-0.048987552,1.074528132727811,0.06523413,2,Purple,757
-0.753429814,-0.943033424,-0.172122424,1.074528132727811,-0.789044981,1,Pink,758
-0.536664434,-0.464451926,-0.142698751,1.074528132727811,0.6754334947629123,0,Light pink,759
-0.403270354,-0.291172419,-0.166219888,1.074528132727811,-1.094144663,1,Pink,760
3.9420418057947884,3.1331607089021634,4.263594339502566,1.074528132727811,0.8584933042005933,2,Purple,761
-0.920172414,-0.951284829,-0.159086636,1.074528132727811,0.9195132406798204,0,Light pink,762
0.513813947,0.3689399915257485,-0.14661894,1.061630539323449,0.187274003,2,Purple,768
-0.986869454,-1.182324172,-0.149717757,1.061630539323449,-1.887403837,1,Pink,769
-0.785110908,-0.868770777,-0.142047626,1.061630539323449,0.9195132406798204,0,Light pink,770
0.198670433,-0.868770777,-0.147552319,1.061630539323449,-0.178845616,0,Light pink,771
-0.98853688,-0.926530613,-0.167674465,1.061630539323449,0.12625406644986897,0,Light pink,772
-0.293220238,2.275014576,-0.13187156,1.0551817426212684,0.9195132406798204,2,Purple,773
-0.119807933,0.1874090787428196,-0.168459996,1.0551817426212684,-1.582304155,1,Pink,774
-0.366586982,-0.69549127,-0.13448502,1.0551817426212684,-0.911084854,1,Pink,775
-0.453293134,-0.291172419,-0.171857494,1.0551817426212684,-1.765363964,1,Pink,776
-0.886823894,-0.852267967,-0.162113023,1.0551817426212684,0.5533936218044582,0,Light pink,777
-0.695069904,-0.860519372,-0.171222797,1.0551817426212684,-0.911084854,1,Pink,778
1.0473902674611835,1.6066507605002627,-0.069148527,1.0551817426212684,-0.361905425,2,Purple,779
0.046934667,-0.126144316,-0.160619617,1.0551817426212684,-1.521284218,1,Pink,780
-0.478304524,-0.538714572,-0.167153266,1.0551817426212684,-0.911084854,1,Pink,781
0.7172399191950234,0.6989961965856193,-0.097149881,1.0487329459190875,-0.056805743,2,Purple,782
-0.653384254,-0.72849689,-0.168086645,1.0487329459190875,-1.643324091,1,Pink,783
-0.953520934,-0.910027803,-0.172835675,1.0487329459190875,-0.911084854,1,Pink,784
-0.686732774,-0.827513752,-0.164986335,1.0487329459190875,-0.300885489,0,Light pink,785
0.7639278472326624,0.9052813247480382,-0.039280416,1.0422841492169066,0.06523413,2,Purple,786
0.28037430684283193,0.2699231300077873,-0.033680145,1.0422841492169066,-0.178845616,1,Pink,787
-0.761766944,-0.761502511,-0.165326831,1.0422841492169066,-1.033124727,1,Pink,788
-0.785110908,-0.794508131,-0.142668405,1.0422841492169066,0.9805331771590474,0,Light pink,789
0.5438276150552223,1.0950636426574634,-0.074748798,1.0422841492169066,-0.422925362,2,Purple,790
-0.183170122,-0.167401342,-0.162083155,1.0422841492169066,-0.728025044,1,Pink,791
-0.353247574,-0.249915393,-0.164353131,1.035835352514726,-0.605985171,1,Pink,792
-0.743425258,-0.720245485,-0.168833348,1.035835352514726,0.187274003,0,Light pink,793
-0.745092684,-0.868770777,-0.133947394,1.035835352514726,0.8584933042005933,0,Light pink,794
0.7139050671923349,2.844361529474777,0.26873447987871946,1.035835352514726,0.9805331771590474,2,Purple,795
-0.786778334,-0.868770777,-0.17350024,1.035835352514726,-1.582304155,1,Pink,796
3.548529269477547,2.019221016825101,0.007015156,1.035835352514726,-2.436583266,2,Purple,797
-0.986869454,-1.198826983,-0.14523754,1.029386555812545,-2.070463647,1,Pink,798
-0.870149634,-0.794508131,-0.169244034,1.029386555812545,0.187274003,0,Light pink,799
1.8560918781131415,1.6149021656267593,0.055550837,1.029386555812545,-0.056805743,2,Purple,800
-0.073120005,0.10489502747785227,-0.167119665,1.022937759110364,-1.033124727,1,Pink,801
-0.536664434,-0.794508131,-0.146058913,1.022937759110364,0.12625406644986897,0,Light pink,802
-0.319899054,-0.299423824,-0.075200926,1.022937759110364,0.9195132406798204,0,Light pink,803
-0.653384254,-0.868770777,-0.165308911,1.022937759110364,-0.789044981,1,Pink,804
-0.570012954,-0.456200521,-0.173724251,1.022937759110364,-0.239865552,0,Light pink,805
-1.053566494,-1.363855085,-0.167339942,1.022937759110364,-2.863722821,1,Pink,806
-0.861812504,-0.794508131,-0.154018765,1.0164889624081832,0.9195132406798204,0,Light pink,807
-0.708409312,-0.868770777,-0.163158407,1.0164889624081832,-0.361905425,0,Light pink,808
-0.870149634,-0.885273588,-0.168870683,1.0164889624081832,0.7974733677213663,0,Light pink,809
-0.353247574,-0.126144316,-0.146805616,1.0164889624081832,-0.178845616,0,Light pink,810
-0.269876274,-0.654234244,-0.103661129,1.0100401657060025,0.9805331771590474,0,Light pink,811
0.18032874676217742,0.3689399915257485,-0.157632806,1.0100401657060025,-0.97210479,1,Pink,812
-0.578350084,-0.414943495,-0.153152589,1.0100401657060025,-0.056805743,0,Light pink,813
-0.536664434,-0.456200521,-0.140219697,1.0035913690038216,-0.544965235,1,Pink,814
-0.645047124,-0.877022183,-0.121550634,1.0035913690038216,0.8584933042005933,0,Light pink,815
-0.710076738,-0.794508131,-0.1492324,1.0035913690038216,0.6754334947629123,0,Light pink,816
-0.878486764,-0.910027803,-0.167339942,1.0035913690038216,-1.704344028,1,Pink,817
-0.536664434,-0.456200521,-0.169953402,1.0035913690038216,-0.544965235,1,Pink,818
-0.069785153,0.038883786,-0.141952048,1.0035913690038216,0.43135374884600414,0,Light pink,819
5.982971231440142,4.989726862363935,8.799813712813757,0.9906937755994599,0.9195132406798204,3,Dark purple,820
-0.653384254,-0.744999701,-0.164950493,0.9906937755994599,-0.544965235,0,Light pink,821
-0.81345715,-0.910027803,-0.147570986,0.9906937755994599,0.9195132406798204,0,Light pink,822
5.549440471090638,3.2321775704201245,2.0608211458782018,0.9906937755994599,-1.887403837,2,Purple,823
-1.041894512,-1.042050285,-0.168713875,0.9906937755994599,0.7974733677213663,0,Light pink,824
-0.453293134,-0.456200521,-0.175740348,0.9842449788972791,-1.826383901,1,Pink,825
-0.536664434,-0.497457547,-0.169580051,0.9842449788972791,-0.178845616,0,Light pink,826
-0.886823894,-0.835765157,-0.149955029,0.9842449788972791,0.9805331771590474,0,Light pink,827
-0.820126854,-0.835765157,-0.152405887,0.9842449788972791,0.8584933042005933,0,Light pink,828
-0.686732774,-1.075055906,-0.119550964,0.9842449788972791,0.5533936218044582,0,Light pink,829
-0.611698604,-1.03379888,-0.168086645,0.9842449788972791,-0.239865552,0,Light pink,830
0.2970485668562743,0.5752251196881675,-0.106483666,0.9777961821950982,0.30931387588755005,2,Purple,831
-0.703407034,-0.827513752,-0.165099834,0.9777961821950982,-0.300885489,0,Light pink,832
0.046934667,-0.043630265,-0.157259455,0.9777961821950982,-0.361905425,1,Pink,833
0.15531735674201372,0.2039118889958131,-0.121417721,0.9777961821950982,-0.422925362,1,Pink,834
-0.711744164,-0.868770777,-0.166257223,0.9713473854929174,0.9195132406798204,0,Light pink,835
0.3687478849140767,0.4514540427907158,-0.018746089,0.9713473854929174,0.7364534312421392,2,Purple,836
-0.640044846,-0.901776398,-0.118986696,0.9713473854929174,0.8584933042005933,0,Light pink,837
-0.970195194,-1.157569957,-0.158140564,0.9713473854929174,-0.544965235,0,Light pink,838
-0.453293134,-0.794508131,-0.160656952,0.9713473854929174,0.06523413,0,Light pink,839
-1.03855966,-1.116312931,-0.164136886,0.9648985887907365,0.9195132406798204,0,Light pink,840
-1.115261256,-1.182324172,-0.172122424,0.9648985887907365,0.9195132406798204,0,Light pink,841
-0.986869454,-1.198826983,-0.156886103,0.9648985887907365,-2.00944371,1,Pink,842
-0.186504974,-0.010624644,-0.155393071,0.9584497920885557,-0.178845616,0,Light pink,843
-0.640044846,-0.827513752,-0.151961449,0.9584497920885557,0.9195132406798204,0,Light pink,844
-0.703407034,-0.868770777,-0.169953402,0.9391034019820133,-0.544965235,0,Light pink,855
3.1483470291549294,3.050646657637196,1.911480590378245,0.9391034019820133,0.43135374884600414,2,Purple,856
-0.816792002,-0.910027803,-0.158430882,0.9391034019820133,0.9195132406798204,0,Light pink,857
-0.453293134,-0.464451926,-0.164353131,0.9391034019820133,-0.300885489,0,Light pink,858
-0.453293134,0.038883786,-0.155840719,0.9391034019820133,0.9195132406798204,0,Light pink,859
-0.493311358,-0.464451926,-0.145722897,0.9391034019820133,0.7974733677213663,0,Light pink,860
-0.936846674,-0.868770777,-0.17488164,0.9391034019820133,0.9195132406798204,0,Light pink,861
-0.453293134,-1.281341034,-0.167377277,0.9326546052798323,-0.300885489,0,Light pink,862
-0.311561924,-0.249915393,-0.095656476,0.9326546052798323,0.7364534312421392,0,Light pink,863
-0.661721384,-0.827513752,-0.166294558,0.9326546052798323,0.9195132406798204,0,Light pink,864
-1.103589274,-1.281341034,-0.159645917,0.9326546052798323,-1.887403837,1,Pink,865
-0.441621152,-0.497457547,-0.169957135,0.9326546052798323,-0.483945298,1,Pink,866
-1.111926404,-1.182324172,-0.174919349,0.9326546052798323,0.9195132406798204,0,Light pink,867
-0.526659878,-0.563468788,-0.160694287,0.9262058085776516,-0.178845616,0,Light pink,868
-0.311561924,-0.208658367,-0.162486374,0.9262058085776516,-0.239865552,0,Light pink,869
-0.943516378,-1.157569957,-0.150321839,0.9262058085776516,-2.802702885,1,Pink,870
-0.820126854,-0.827513752,-0.154754237,0.9262058085776516,0.9195132406798204,0,Light pink,871
-0.153156454,-0.175652747,-0.168459996,0.9262058085776516,-0.728025044,1,Pink,872
-0.453293134,-0.456200521,-0.16812398,0.9262058085776516,-0.728025044,1,Pink,873
-0.753429814,-0.794508131,-0.171166794,0.9262058085776516,0.187274003,0,Light pink,874
-0.61336603,-0.546965978,-0.165308911,0.9262058085776516,0.004214193,0,Light pink,875
-0.778441204,-0.893524993,-0.168870683,0.9262058085776516,0.12625406644986897,0,Light pink,876
-1.00521114,-1.132815741,-0.154735599,0.9197570118754708,0.004214193,0,Light pink,877
-0.818459428,-0.918279208,-0.172566862,0.9197570118754708,-1.399244346,1,Pink,878
-0.486641654,-0.456200521,-0.16405445,0.9197570118754708,0.004214193,0,Light pink,879
-0.703407034,-1.03379888,-0.172566862,0.9197570118754708,-1.1551646,1,Pink,880
0.2637000468293896,0.32768296589326484,-0.11973764,0.9197570118754708,-0.117825679,2,Purple,881
-0.353247574,-0.456200521,-0.176711062,0.9197570118754708,-1.582304155,1,Pink,882
0.6388708971318442,0.6494877658266383,0.20063518657073912,0.9133082151732899,0.9195132406798204,2,Purple,883
-0.993539158,-1.075055906,-0.173695876,0.9133082151732899,0.9195132406798204,0,Light pink,884
-1.036892234,-1.776425341,-0.17383663,0.9133082151732899,-3.351882313,1,Pink,885
-0.78844576,-0.835765157,-0.163158407,0.9133082151732899,0.4923736853252312,0,Light pink,886
-0.76343437,-0.852267967,-0.167003926,0.9133082151732899,0.004214193,0,Light pink,887
-0.835133688,-0.868770777,-0.13986128,0.9133082151732899,0.9805331771590474,0,Light pink,888
0.3470713468966017,0.4927110684232002,-0.121417721,0.9068594184711091,0.12625406644986897,2,Purple,889
-0.948518656,-0.918279208,-0.170864379,0.9068594184711091,0.187274003,0,Light pink,890
0.21367726678906215,0.5009624735496968,-0.132655598,0.9068594184711091,-0.667005108,1,Pink,891
-0.286550534,-0.249915393,-0.171633483,0.9068594184711091,-1.948423774,1,Pink,892
0.13030596672185002,0.5339680940556839,-0.167414612,0.9004106217689282,0.9195132406798204,0,Light pink,893
-0.036436633,-0.456200521,-0.091116523,0.9004106217689282,0.7364534312421392,0,Light pink,894
-0.378258964,-0.291172419,1.5614636634252212,0.9004106217689282,-0.300885489,0,Light pink,895
-0.943516378,-0.984290449,-0.153158563,0.9004106217689282,0.9195132406798204,0,Light pink,896
-0.653384254,-1.03379888,-0.143258778,0.9004106217689282,0.6754334947629123,0,Light pink,897
-0.620035734,-1.198826983,-0.176860403,0.8939618250667474,-2.253523456,1,Pink,898
-0.866814782,-0.835765157,-0.168534667,0.8939618250667474,0.06523413,0,Light pink,899
-1.161949184,-1.322598059,-0.175129546,0.8939618250667474,0.9195132406798204,0,Light pink,900
0.016920999,-0.043630265,-0.128884749,0.8939618250667474,0.24829393940832303,0,Light pink,901
0.23035152680250454,0.28642594026078083,-0.115070748,0.8939618250667474,0.06523413,0,Light pink,902
14.720283478483973,-0.291172419,-0.173873591,0.8939618250667474,-1.643324091,2,Purple,903
-0.660053958,-0.398440685,-0.163158407,0.8939618250667474,-0.728025044,1,Pink,904
-1.011880844,-1.03379888,-0.171652897,0.8939618250667474,0.9195132406798204,0,Light pink,905
-0.369921834,-0.043630265,-0.164539807,0.8875130283645665,-0.911084854,1,Pink,906
-1.011880844,-1.116312931,-0.167817832,0.8875130283645665,0.7974733677213663,0,Light pink,907
-0.953520934,-1.594894429,-0.177513021,0.8875130283645665,-1.277204473,1,Pink,908
-1.181958296,-1.471123352,-0.175927024,0.8875130283645665,-1.948423774,1,Pink,909
-1.086915014,-1.347352275,-0.17618837,0.8875130283645665,0.9195132406798204,0,Light pink,910
-0.286550534,-0.126144316,-0.146058913,0.8875130283645665,0.004214193,0,Light pink,911
-0.043106337,0.1874090787428196,-0.114772067,0.8810642316623857,-0.300885489,1,Pink,912
0.4854677050081738,0.723750412,-0.071015284,0.8810642316623857,0.43135374884600414,2,Purple,913
-0.953520934,-1.281341034,-0.169953402,0.8810642316623857,0.12625406644986897,0,Light pink,914
-1.020217974,-1.149318552,-0.175628343,0.8810642316623857,0.7974733677213663,0,Light pink,915
-0.711744164,-0.835765157,-0.155891122,0.8746154349602049,0.9195132406798204,0,Light pink,916
-0.478304524,-0.769753916,-0.079713117,0.8746154349602049,0.8584933042005933,0,Light pink,917
-0.753429814,-0.868770777,-0.168646672,0.8746154349602049,-0.728025044,1,Pink,918
-0.645047124,-0.579971598,-0.176505719,0.8746154349602049,-1.521284218,1,Pink,919
-0.203179234,-0.464451926,-0.11021718,0.8746154349602049,0.6144135582836853,0,Light pink,920
-0.653384254,-0.794508131,-0.17211884,0.8617178415558432,-1.216184536,1,Pink,929
-0.953520934,-1.363855085,-0.170326753,0.8617178415558432,-2.436583266,1,Pink,930
-0.469967394,-0.464451926,-0.137348625,0.8617178415558432,0.9195132406798204,0,Light pink,931
-0.633375142,-0.794508131,-0.166593239,0.8617178415558432,0.004214193,0,Light pink,932
-0.903498154,-1.000793259,-0.175180321,0.8617178415558432,-1.033124727,1,Pink,933
-0.286550534,-0.167401342,-0.131498209,0.8617178415558432,-0.056805743,0,Light pink,934
-1.070240754,-0.959536234,-0.174645682,0.8617178415558432,0.8584933042005933,0,Light pink,935
-0.219853494,-0.464451926,-0.114577924,0.8617178415558432,0.9195132406798204,0,Light pink,936
-0.203179234,-0.456200521,-0.106483666,0.8552690448536623,0.187274003,0,Light pink,937
-0.856810226,-0.967787639,-0.165685249,0.8552690448536623,0.8584933042005933,0,Light pink,938
-0.786778334,-0.736748295,-0.174433619,0.8488202481514815,-0.789044981,1,Pink,939
-0.369921834,-0.456200521,-0.13986128,0.8488202481514815,0.06523413,0,Light pink,940
-0.693402478,-1.281341034,-0.144162288,0.8488202481514815,-0.728025044,1,Pink,941
1.2191351455996406,1.3178515810728764,0.339671244,0.8423714514493006,0.7974733677213663,2,Purple,942
-0.786778334,-0.992541854,-0.176300376,0.8423714514493006,-2.070463647,1,Pink,943
-0.309894498,-0.258166798,-0.162486374,0.8423714514493006,-0.544965235,1,Pink,944
-0.22985805,-0.249915393,0.9208673506081562,0.8423714514493006,-1.460264282,1,Pink,945
-0.786778334,-0.910027803,-0.171260132,0.8423714514493006,-1.1551646,1,Pink,946
-0.728418424,-0.910027803,-0.144938859,0.8423714514493006,0.30931387588755005,0,Light pink,947
-0.428281744,-0.456200521,-0.174060267,0.8423714514493006,-0.483945298,1,Pink,948
-0.761766944,-0.885273588,-0.159901827,0.8423714514493006,0.9195132406798204,0,Light pink,949
-0.603361474,-0.703742675,-0.161814342,0.8423714514493006,0.9195132406798204,0,Light pink,950
-0.595024344,-0.538714572,-0.171857494,0.8359226547471198,-1.277204473,1,Pink,951
-0.861812504,-0.827513752,-0.162262363,0.8359226547471198,0.6754334947629123,0,Light pink,952
-0.978532324,-1.03379888,-0.175918064,0.8359226547471198,-1.765363964,1,Pink,953
-0.816792002,-0.860519372,-0.152387219,0.8359226547471198,0.7974733677213663,0,Light pink,954
3.6285657175420702,2.926875580739744,0.5580818061598859,0.8359226547471198,-0.117825679,2,Purple,955
-0.403270354,-1.116312931,-0.09396594,0.8359226547471198,0.8584933042005933,0,Light pink,956
1.4359005257743918,1.2600917451873987,-0.030319983,0.8359226547471198,-0.117825679,2,Purple,957
-0.023097225,-0.877022183,-0.15053913,0.8359226547471198,-0.544965235,1,Pink,958
-0.900163302,-0.918279208,-0.171446807,0.8359226547471198,-0.178845616,0,Light pink,959
0.030260406641195524,0.3359343710197614,-0.136351777,0.8359226547471198,0.30931387588755005,0,Light pink,960
-0.720081294,-0.910027803,-0.132692933,0.8359226547471198,-0.605985171,0,Light pink,961
-0.153156454,-0.37368647,-0.167100997,0.8359226547471198,-1.277204473,1,Pink,962
-0.595024344,-0.827513752,-0.132588992,0.8230250613427581,0.9195132406798204,0,Light pink,972
-0.461630264,-0.464451926,-0.119550964,0.8230250613427581,0.9195132406798204,0,Light pink,973
-0.611698604,-0.794508131,-0.169617386,0.8230250613427581,-0.605985171,1,Pink,974
-0.706741886,-0.802759536,-0.119560522,0.8230250613427581,0.9195132406798204,0,Light pink,975
-1.278669004,-1.627900049,-0.177315891,0.8230250613427581,-2.253523456,1,Pink,976
-0.793448038,-0.637731434,-0.163158407,0.8165762646405773,0.4923736853252312,0,Light pink,977
0.38041986692348645,0.4514540427907158,-0.113950694,0.8165762646405773,0.12625406644986897,2,Purple,978
-0.651716828,-0.868770777,-0.169953402,0.8165762646405773,-0.117825679,0,Light pink,979
-0.42161204,-0.37368647,-0.121791073,0.8165762646405773,0.9195132406798204,0,Light pink,980
-0.053110893,0.12139783773084581,-0.151285832,0.8165762646405773,-0.97210479,1,Pink,981
-1.036892234,-1.363855085,-0.176826801,0.8165762646405773,-2.00944371,1,Pink,982
-0.119807933,1.1940805041754246,-0.034426848,0.8165762646405773,0.7364534312421392,2,Purple,983
-0.706741886,-0.819262347,-0.134858371,0.8165762646405773,0.9195132406798204,0,Light pink,984
-0.311561924,-0.167401342,-0.125524587,0.8165762646405773,0.12625406644986897,0,Light pink,985
0.26203262082804507,0.3606885863992519,-0.048614201,0.8101274679383964,0.7974733677213663,0,Light pink,986
-0.548336416,-0.769753916,-0.168713875,0.8101274679383964,-0.544965235,0,Light pink,987
0.7472535872192198,0.7485046273445994,0.092885976,0.8101274679383964,0.7974733677213663,2,Purple,988
0.7489210132205641,1.1115664529104572,-7.85E-05,0.8101274679383964,0.3703338123667771,2,Purple,989
-0.761766944,-0.910027803,-0.164746195,0.8036786712362156,0.9195132406798204,0,Light pink,990
-0.236527754,-0.37368647,-0.172006835,0.8036786712362156,-1.643324091,1,Pink,991
-1.036892234,-1.116312931,-0.176337711,0.8036786712362156,-1.1551646,1,Pink,992
-0.936846674,-0.877022183,-0.145685935,0.8036786712362156,0.7364534312421392,0,Light pink,993
-0.156491306,-0.167401342,-0.096887042,0.8036786712362156,0.30931387588755005,0,Light pink,994
-0.20484666,-0.08488729,-0.142400069,0.8036786712362156,-0.056805743,0,Light pink,995
1.0473902674611835,1.548890924614785,-0.131124857,0.7972298745340348,-0.850064917,2,Purple,996
