Year Built,Price_Eur,Length,Width,N. views last 7d,clusters,cluster
-0.7890449807385366,-0.17394676835647277,-0.6700585139233864,-0.9017763979547527,20.072683217352562,4,Black
-1.582304154968488,-0.16674257995915484,-0.0997988214636556,0.2699231300077873,14.713733157840284,4,Black
-0.17884561594626622,-0.13416244437128425,0.10529457670168632,-0.0601330750520831,13.610988921767362,4,Black
0.24829393940832303,0.1750232813024965,1.4308982477703593,1.35910860670536,12.920967674634012,4,Black
-0.7280250442593095,-0.17215468169047327,-0.9301769701330884,-1.000793259472714,12.095521696754865,4,Black
0.5533936218044582,-0.16190394596095622,-0.8451382440645319,-1.033798879978701,11.734389081432738,4,Black
-1.521284218489261,-0.17749545837248493,-0.9535209341519078,-1.1988269825086362,11.392602856217152,4,Black
0.004214193491414895,-0.16638416262595493,-0.886823894098138,-1.0255474748522042,10.857352729936144,4,Black
-0.6059851713008554,-0.17695747395535188,-0.8201268540443684,-0.9677876389667269,10.838006339829601,4,Black
-1.521284218489261,-0.1779252007549916,-0.9201724141250228,-0.9100278030812493,10.663888828870718,4,Black
0.6754334947629123,-0.05384112000118743,0.23868865680922585,0.3359343710197614,10.509117708018378,4,Black
0.9195132406798204,-0.11979028266135715,-0.4016029277069633,-0.4644519262504242,10.05770193886572,4,Black
0.8584933042005933,-0.10125674637242374,-1.395388824508132,5.278526041791321,9.993213971843911,4,Black
0.06523412997064193,-0.1273913435849162,-0.16983071352011378,0.08014081209836178,9.483759032371625,4,Black
0.30931387588755005,-0.052721065834937755,0.35707590290466695,0.352437181272755,8.45195156002269,4,Black
-1.704344027926942,-0.15599005996315793,-0.0030881133856895085,-0.2499153929615086,8.37456599959652,4,Black
0.9195132406798204,-0.169681602091394,-0.9068330061142689,-1.0833073107376814,8.252038862255084,4,Black
0.24829393940832303,-0.13663552397036352,0.04693466665463789,0.03888378646587812,8.148858115020191,4,Black
-0.9110848536969905,-0.1595742332951569,-0.2798808296088338,-0.10964150581106372,7.968291807359128,4,Black
0.12625406644986897,-0.1654731852374052,-0.7450926839838774,-0.8110109415632885,7.742583922782798,4,Black
-0.6670051077800825,-0.14523753996716104,-0.30322479362765303,-0.08488729043157323,7.536222428313011,4,Black
-1.8874038373646231,-0.17749509995515173,-0.7534298139905986,-0.7037426749188304,7.407246494269395,4,Black
0.9195132406798204,-0.16523984061943653,-0.921839840126367,-0.9017763979547527,7.233128983310512,4,Black
-4.20616142357525,-0.15778214662915743,-0.2532020135873259,-1.1163129312436684,7.000972302032002,4,Black
-0.05680574298781214,-0.10461728222256152,0.5071442430256489,0.5339680940556839,6.962279521818917,4,Black
-1.0941446631346716,-0.17670658182211196,-1.2953432644274774,-1.6526542644659579,6.775264417455673,4,Black
0.30931387588755005,-0.09714988109617492,-0.0030881133856895085,0.08839221722485872,6.465722175750992,4,Black
-0.5449652348216284,-0.1692515012915541,-0.6116986038763379,-0.794508131310295,6.356092631813918,4,Black
-0.9721047901762176,-0.16528650954303026,-0.39159837169889805,-0.20865836732902493,6.304502258196472,4,Black
-0.23986555242549323,-0.15501934635240822,1.3808754677300321,1.1940805041754246,6.246463087876844,4,Black
0.004214193491414895,-0.1588932403620771,-0.900163302108892,-0.9842904492197204,6.246463087876844,4,Black
-1.0941446631346716,-0.17753094168847172,-0.9034981541115805,-0.9182792082077463,6.227116697770301,4,Black
0.06523412997064193,-0.07355407332718174,0.6788891211641057,0.7815102478505865,6.169077527450674,4,Black
-1.643324091447715,-0.1748069699561525,-0.7534298139905986,-0.4974575467564113,6.1303847472375885,4,Black
-0.6670051077800825,-0.17538043768927233,-1.0352248082177757,-1.1080615261171718,5.846637692341631,4,Black
-1.3382244090515798,-0.15814056396235732,-0.4032703537083075,-0.29117241859399223,5.827291302235089,4,Black
-0.5449652348216284,-0.17642020637288525,-1.0368922342191198,-1.2813410337736038,5.795047318724185,4,Black
-0.9721047901762176,-0.16745941462555464,-0.536664433815847,-0.8275137518162821,5.6918665714892915,4,Black
-0.4229253618631743,-0.17229804862375322,-0.97019519416535,-1.0172960697257076,5.6596225879783875,4,Black
-1.521284218489261,-0.17283567462355306,-0.336573313654538,-0.7037426749188304,5.60158341765876,4,Black
0.43135374884600414,-0.15455639063035836,-0.7851109080161393,-0.8357651569427786,5.60158341765876,4,Black
0.43135374884600414,-0.16211302273865616,-0.686732773936829,-0.786256726183798,5.60158341765876,4,Black
0.004214193491414895,-0.16136631996115638,-0.8117897240376472,-0.9017763979547527,5.588685824254398,4,Black
0.6144135582836853,-0.14572289677253591,-0.4499582817459465,-0.47270333137692117,5.569339434147856,4,Black
0.9195132406798204,11.394605864625508,7.1168209123542265,4.989726862363935,5.537095450636952,2,Purple
-1.8263839008853961,-0.17740549562185176,-1.223643946369675,-1.5288831875685067,5.459709890210782,4,Black
0.06523412997064193,-0.141952047746162,0.28037430684283193,0.599979335067658,5.421017109997696,4,Black
-0.3008854889047203,-0.17283567462355306,-0.886823894098138,-1.000793259472714,5.414568313295516,4,Black
0.30931387588755005,2.023486007003213,4.899144330566384,3.999558247184324,5.388773126486792,4,Black
-0.17884561594626622,-0.16871387529175427,-0.9034981541115805,-1.0750559056111848,5.304938769358441,4,Black
-0.5449652348216284,2.11850393544006,0.5388253370511894,0.6164821453206512,5.227553208932271,4,Black
0.12625406644986897,-0.15814056396235732,-0.9435163781438424,-1.1163129312436684,4.963152544142857,4,Black
0.06523412997064193,-0.15849898129555723,-0.4032703537083075,-0.47270333137692117,4.943806154036314,4,Black
-1.2772044725723528,-0.15097221729835938,-0.97019519416535,-1.1823241722556426,4.943806154036314,4,Black
-0.05680574298781214,-0.16566732795955516,-0.7967828900255488,-1.0585530953581912,4.930908560631953,4,Black
0.5533936218044582,0.16120927991875048,0.6888936771721713,0.9465383503805219,4.91156217052541,4,Black
0.8584933042005933,-0.13276461677180465,-0.7034070339502713,-0.794508131310295,4.885766983716687,4,Black
-3.9620816776583423,-0.1755536727336523,0.13030596672185002,-0.8687707774487657,4.83417661009924,4,Black
0.9195132406798204,-0.1416533666351621,-0.7600995179959755,-0.794508131310295,4.827727813397059,4,Black
-0.7890449807385366,-0.1700041776912739,-0.5199901738024046,-0.621228623653863,4.808381423290516,4,Black
-2.0094437103230773,-0.15763280607365746,-0.06811772743811477,0.03888378646587812,4.7825862364817935,4,Black
0.9195132406798204,-0.1703267532911538,-0.8534753740712532,-1.4051121106710551,4.75679104967307,4,Black
-0.6059851713008554,-0.17392884748981277,-0.9301769701330884,-0.8935249928282558,4.75679104967307,4,Black
0.43135374884600414,-0.16642000435927493,-0.5866872138561744,-0.9842904492197204,4.737444659566528,4,Black
-0.6059851713008554,-0.16713683902567472,-0.7851109080161393,-0.794508131310295,4.737444659566528,4,Black
0.24829393940832303,-0.1617247372943563,-0.8534753740712532,-0.8357651569427786,4.724547066162166,4,Black
0.3703338123667771,-0.16676050082581484,-0.9118352841183016,-0.9430334235872364,4.698751879353442,4,Black
-2.3145433927192123,-0.1513306346315593,-1.003543714192235,-1.1163129312436684,4.672956692544719,4,Black
0.9195132406798204,-0.17596645002905417,-1.153612054313217,-1.3638550850385713,4.660059099140358,4,Black
0.30931387588755005,-0.14941907552115985,-0.2865505336142106,-0.4562005211239276,4.6407127090338145,4,Black
-0.4229253618631743,-0.1654881192929552,-0.7034070339502713,-0.794508131310295,4.6407127090338145,4,Black
0.6754334947629123,0.20153122990373887,1.2975041676628198,1.276594555440392,4.634263912331634,4,Black
-0.05680574298781214,-0.09714988109617492,0.5071442430256489,0.5339680940556839,4.634263912331634,4,Black
-6.341859200348196,-0.1460589130224108,-0.11980793347978638,-0.4562005211239276,4.627815115629453,4,Black
0.6144135582836853,-0.17050596195775375,-0.921839840126367,-0.8852735877017592,4.621366318927272,4,Black
-0.9721047901762176,-0.17283567462355306,-0.653384253909944,-0.579971598021379,4.614917522225092,4,Black
-1.521284218489261,-0.17677826528875193,-0.7434252579825332,-0.5387145723888953,4.614917522225092,4,Black
-0.7890449807385366,-0.1710435879575536,-0.7867783340174834,-0.9265306133342429,4.595571132118549,4,Black
0.6754334947629123,-0.1564201607629978,-0.8284639840510896,-0.8687707774487657,4.576224742012006,4,Black
0.8584933042005933,-0.16227991080942739,-0.961858064158629,-1.033798879978701,4.569775945309826,4,Black
0.06523412997064193,-0.16812398009752944,-0.7934480380228605,-0.8275137518162821,4.518185571692379,4,Black
-1.8874038373646231,-0.1779252007549916,-1.0535664942325622,-1.553637402947997,4.505287978288017,4,Black
-0.5449652348216284,-0.1471789671886605,-0.2865505336142106,-0.20865836732902493,4.395658434350943,4,Black
-1.0331247266554446,-0.17355250928995286,-0.3282361836478167,-0.5882230031478759,4.376312044244401,4,Black
-0.6059851713008554,-0.17462029426177755,-0.7867783340174834,-0.9512848287137334,4.356965654137857,4,Black
0.7364534312421392,-0.14523753996716104,-0.7851109080161393,-0.794508131310295,4.356965654137857,4,Black
0.24829393940832303,-0.1680870183100432,-0.8368011140578107,-0.9182792082077463,4.260233703605145,4,Black
-1.2161845360931258,-0.16140216169447638,-0.15315645350667112,-0.786256726183798,4.253784906902965,4,Black
-0.4229253618631743,-0.11513048397836974,-0.26987627360076827,-0.08488729043157323,4.227989720094241,4,Black
0.3703338123667771,-0.14381880468991146,-0.5783500838494531,-0.819262346689785,4.195745736583337,4,Black
-0.5449652348216284,-0.16702931382571476,-0.43661887373519254,-0.8687707774487657,4.182848143178975,4,Black
0.3703338123667771,-0.16638416262595493,-0.6200357338830592,-0.8687707774487657,4.182848143178975,4,Black
-1.0331247266554446,-0.1748069699561525,-0.6200357338830592,-0.621228623653863,4.137706566263709,4,Black
0.12625406644986897,-0.1484632959659601,-0.6700585139233864,-1.0172960697257076,4.1248089728593476,4,Black
0.8584933042005933,-0.13416244437128425,-0.7867783340174834,-0.8687707774487657,4.0925649893484435,4,Black
-0.8500649172177636,-0.1755536727336523,-0.7617669439973197,-0.9842904492197204,4.079667395944082,4,Black
-2.5586231386361207,-0.17641984795555204,-1.0202179742056774,-1.1988269825086362,4.06676980253972,4,Black
0.7364534312421392,-0.1305424293059653,-0.6700585139233864,-0.794508131310295,4.060321005837539,4,Black
-0.5449652348216284,-0.17200683454052831,-0.46163026375535626,-0.794508131310295,4.047423412433178,4,Black
0.4923736853252312,-0.16889308395835423,-0.9952065841855138,-1.000793259472714,4.0151794289222735,4,Black
-0.48394529834240135,-0.1703267532911538,-0.6450471239032228,-0.8357651569427786,4.002281835517912,4,Black
-0.7890449807385366,-0.17409013528975273,-0.8251291320484011,-1.0503016902316946,3.9313450717939227,4,Black
-2.8637228210322556,-0.1751653872893524,-1.1869605743401017,-1.413363515797552,3.841061917963391,4,Black
-0.6670051077800825,-0.1699534019024039,-0.30322479362765303,-0.04363026479908957,3.841061917963391,4,Black
0.6144135582836853,-0.15501934635240822,-0.4016029277069633,-0.4644519262504242,3.828164324559029,4,Black
-0.7280250442593095,-0.1093958066471714,0.522151077037747,0.6824933863326254,3.828164324559029,4,Black
-0.8500649172177636,0.15672906325375177,3.0483014690742745,2.184249119355036,3.821715527856848,4,Black
0.6754334947629123,0.3803665451149372,1.3225155576829832,1.0290524016454892,3.8152667311546673,4,Black
0.3703338123667771,-0.12588300397436664,-0.14481932349995008,0.14615205311033594,3.8152667311546673,4,Black
-0.4229253618631743,-0.17611369981677713,-0.6367099938965015,-0.8687707774487657,3.789471544345944,4,Black
0.6144135582836853,-0.14738804396636043,-0.7984503160268932,-0.794508131310295,3.7249835773241355,4,Black
-1.2161845360931258,-0.17426934395635266,-0.7117441639569925,-0.6872398646658368,3.628251626791423,4,Black
0.43135374884600414,-0.1564201607629978,-0.9368466741384653,-0.794508131310295,3.6218028300892424,4,Black
0.6754334947629123,-0.1450583313005611,-0.6750607919274192,-0.8275137518162821,3.6153540333870615,4,Black
-0.4229253618631743,-0.17247725729035318,-0.941848952142498,-0.8935249928282558,3.6024564399826997,4,Black
0.187274002929096,-0.15903660729535707,-0.7084093119543041,-0.794508131310295,3.596007643280519,4,Black
-1.2161845360931258,-0.17391092662315277,-0.8034525940309258,-0.8275137518162821,3.596007643280519,4,Black
-0.9110848536969905,-0.16674257995915484,-0.38326124169217674,-0.20865836732902493,3.583110049876157,4,Black
-0.3619054253839473,-0.16323307690490585,-0.2532020135873259,-0.1178929109375603,3.5702124564717956,4,Black
-0.6059851713008554,-0.1755910078725273,-0.9118352841183016,-1.0420502851051976,3.544417269663072,4,Black
0.7974733677213663,1.396068998209019,2.5313994086575593,2.2667631706200035,3.512173286152168,1,Pink
0.12625406644986897,-0.15814056396235732,-0.7050744599516156,-0.794508131310295,3.486378099343445,4,Black
0.8584933042005933,-0.0771382466591807,-0.7000721819475829,-0.819262346689785,3.479929302641264,4,Black
0.6144135582836853,-0.16351682396035577,-0.8034525940309258,-0.9347820184607398,3.4541341158325403,4,Black
-0.9110848536969905,-0.17251309902367318,-0.8701496340846956,-0.9100278030812493,3.4541341158325403,4,Black
-0.7280250442593095,-0.15501934635240822,0.18032874676217742,0.3689399915257485,3.4476853191303594,4,Black
-0.05680574298781214,-0.1700041776912739,-1.0168831222029888,-1.2153297927616296,3.441236522428179,4,Black
0.9195132406798204,-0.16509983384865531,0.013586146627753155,-0.2499153929615086,3.434787725725998,4,Black
-1.7653639644061692,-0.176524386344402,-0.7867783340174834,-1.1163129312436684,3.434787725725998,4,Black
-0.5449652348216284,-0.17394676835647277,-0.9435163781438424,-0.8687707774487657,3.428338929023817,4,Black
-0.5449652348216284,-0.1686063500917943,-0.7867783340174834,-0.9265306133342429,3.4025437422150935,4,Black
-0.6059851713008554,-0.16808664495865444,-0.598359195865584,-0.8687707774487657,3.396094945512913,4,Black
-0.11782567946703917,-0.15688610329615768,2.0311716082542866,2.101735068090068,3.396094945512913,4,Black
-4.572281042450612,-0.17562834301140226,-0.3198990536410954,-0.8275137518162821,3.3702997587041894,4,Black
0.12625406644986897,-0.15706531196275764,-0.598359195865584,-0.794508131310295,3.3638509620020085,4,Black
0.4923736853252312,-0.15455639063035836,-0.5249924518064373,-0.7202454851718239,3.3187093850867426,4,Black
-0.8500649172177636,-0.1721188399571533,-0.7634343699986641,-0.8440165620692756,3.3187093850867426,4,Black
0.004214193491414895,-0.16435313107115554,-0.653384253909944,-0.4562005211239276,3.3187093850867426,4,Black
-0.23986555242549323,-0.13520185463756396,-0.5533386938292895,-0.7449997005513144,3.2993629949802004,4,Black
-0.9110848536969905,-0.15706531196275764,-0.38826351969620937,-0.12614431606405727,3.2864654015758386,4,Black
0.6144135582836853,-0.17215468169047327,-1.0318899562150872,-1.132815741496662,3.2542214180649345,4,Black
-0.8500649172177636,-0.1710435879575536,-0.7034070339502713,-1.0503016902316946,3.2542214180649345,4,Black
-0.9110848536969905,-0.1689289256916742,-0.6033614738696168,-0.9100278030812493,3.2477726213627536,4,Black
0.30931387588755005,-0.15584071940765798,-0.7034070339502713,-0.794508131310295,3.2348750279583918,4,Black
-0.9110848536969905,-0.17182053219754212,-0.2865505336142106,-0.8687707774487657,3.228426231256211,4,Black
-1.2772044725723528,-0.1685748093664727,-0.4532931337486349,-0.22516117758201848,3.228426231256211,4,Black
-0.11782567946703917,-0.11118789331317087,0.09028774268958817,-0.1178929109375603,3.196182247745307,4,Black
-0.9110848536969905,-0.16920669912490413,-0.5950243438628955,-0.7037426749188304,3.1703870609365836,4,Black
-0.6670051077800825,-0.17785351728835164,-1.0202179742056774,-1.6279000490864677,3.1639382642344027,4,Black
-1.643324091447715,-0.17467629697009004,-0.6700585139233864,-0.7367482954248173,3.157489467532222,4,Black
-1.460264282010034,-0.16435313107115554,0.6305337671251229,0.9465383503805219,3.1316942807234986,4,Black
-1.7653639644061692,-0.1758822219557522,-0.8634799300793186,-0.8687707774487657,3.1252454840213177,4,Black
-0.9721047901762176,-0.1495385479655598,0.11363170670840765,-0.3324294442264763,3.112347890616956,4,Black
-1.9484237738438501,-0.17144680745740348,-0.23652775357388325,-0.16740134169654092,3.099450297212594,4,Black
0.30931387588755005,-0.15491480796355825,-0.6417122719005344,-0.5387145723888953,3.099450297212594,4,Black
0.43135374884600414,-0.16674257995915484,-0.7017396079489271,-0.5964744082743725,3.0930015005104132,4,Black
-1.1551645996138988,-0.17215468169047327,-0.653384253909944,-0.794508131310295,3.080103907106052,4,Black
-0.6059851713008554,-0.1744485526229526,-0.8951610241048593,-0.992541854346217,3.080103907106052,4,Black
-1.9484237738438501,-0.17641984795555204,-0.8784867640914168,-0.9760390440932235,3.080103907106052,4,Black
0.8584933042005933,-0.06118867533178531,-0.23486032757253905,-0.04363026479908957,3.041411126892967,4,Black
-1.521284218489261,-0.17391092662315277,-0.8701496340846956,-0.8687707774487657,3.041411126892967,4,Black
0.004214193491414895,-0.16816131523640443,-0.9101678581169574,-1.033798879978701,3.041411126892967,4,Black
0.4923736853252312,-0.16323307690490585,-0.8368011140578107,-0.8687707774487657,3.034962330190786,4,Black
-0.8500649172177636,-0.17376158606765282,-0.7550972399919428,-0.9182792082077463,3.034962330190786,4,Black
0.8584933042005933,-0.09379905238214464,-0.508318191792995,-0.8770221825752623,3.028513533488605,4,Black
-0.7890449807385366,-0.17602558888903216,-0.9201724141250228,-0.9512848287137334,3.028513533488605,4,Black
-0.3008854889047203,-0.16423365862675557,-0.4532931337486349,-0.5139603570094048,3.028513533488605,4,Black
-2.1925035197607583,-0.1758822219557522,-0.715079015959681,-0.8687707774487657,3.022064736786424,4,Black
-0.9721047901762176,-0.16978912729135395,-0.6750607919274192,-0.9265306133342429,3.022064736786424,4,Black
0.004214193491414895,-0.15348113863075866,-0.5183227478010605,-0.5387145723888953,3.0091671433820624,4,Black
-1.582304154968488,-0.1762406392889521,-0.941848952142498,-0.9512848287137334,2.983371956573339,4,Black
-0.23986555242549323,-0.052721065834937755,1.6826795739733398,1.35910860670536,2.9769231598711583,4,Black
